code,name,county,city,full_address,long,lat
91A000,Vance Charter School,Vance,Henderson,"2090 Ross Mill Road, Henderson, NC 27536",-78.4314738,36.341668
91B000,Henderson Collegiate,Vance,Henderson,"1071 Old Epsom Rd, Henderson, NC 27536",-78.3974956,36.3080731
920302,River Bend Elementary,Wake,Raleigh,"6710 Perry Creek Road, Raleigh, NC 27616",-78.5363797,35.8649555
920303,Abbotts Creek Elementary,Wake,Raleigh,"9900 Durant Road, Raleigh, NC 27614",-78.578003,35.902786
920304,Adams Elementary,Wake,Cary,"805 Cary Towne Blvd, Cary, NC 27511",-78.7616244,35.7772888
920306,Herbert Akins Rd Elementary,Wake,Fuquay-Varina,"2255 Herbert Akins Rd, Fuquay-Varina, NC 27526",-78.8034862,35.6200629
920307,Alston Ridge Elementary,Wake,Cary,"11555 Green Level Church Rd., Cary, NC 27519",-78.8995543,35.8593676
920308,Apex Elementary,Wake,Apex,"700 Tingen Road, Apex, NC 27502",-78.856537,35.720976
920312,Apex Middle,Wake,Apex,"400 East Moore Street, Apex, NC 27502",-78.8490785,35.7270871
920316,Apex High,Wake,Cary,"7600 Roberts Road, Cary, NC 27519",-78.8999931,35.7712734
920317,Apex Friendship High,Wake,Apex,"7801 Humie Olive Rd, Apex, NC 27502",-78.9098714,35.7025517
920318,Athens Drive High,Wake,Raleigh,"1420 Athens Drive, Raleigh, NC 27606",-78.7113269,35.7686517
920320,Aversboro Elementary,Wake,Garner,"1605 Aversboro Rd, Garner, NC 27529",-78.6152841,35.6887639
920324,Longview,Wake,Raleigh,"318 N King Charles Rd, Raleigh, NC 27610",-78.6098873,35.7856837
920325,Banks Road Elementary,Wake,Raleigh,"10225 Chambers Rd, Raleigh, NC 27603",-78.7101307,35.6313522
920326,Baileywick Road Elementary,Wake,Raleigh,"9425 Baileywick Road, Raleigh, NC 27615",-78.664731,35.909168
920327,Ballentine Elementary,Wake,Fuquay Varina,"1651 North McLaurin Lane, Fuquay Varina, NC 27526",-78.7716863,35.6133767
920328,Baucom Elementary,Wake,Apex,"400 Hunter St, Apex, NC 27502",-78.8541275,35.7369998
920329,Barwell Road Elementary,Wake,Raleigh,"3925 Barwell Road, Raleigh, NC 27610",-78.5514452,35.731847
920332,Beaverdam Elementary,Wake,Raleigh,"3591 Tarheel Club Rd, Raleigh, NC 27604",-78.5281927,35.821173
920334,Brassfield Elementary,Wake,Raleigh,"2001 Brassfield Rd, Raleigh, NC 27614",-78.6284377,35.9336419
920336,"Brentwood Elementary, Raleigh",Wake,Raleigh,"3426 Ingram Dr, Raleigh, NC 27604",-78.597033,35.8299952
920340,Briarcliff Elementary,Wake,Cary,"1220 Pond St, Cary, NC 27511",-78.7872044,35.768811
920342,"Brier Creek Elementary, Raleigh",Wake,Raleigh,"9801 Brier Creek Parkway, Raleigh, NC 27617",-78.8045063,35.9011444
920344,Brooks Elementary,Wake,Raleigh,"700 Northbrook Drive, Raleigh, NC 27609",-78.6544383,35.8447693
920348,Needham Broughton High,Wake,Raleigh,"723 Saint Mary's St, Raleigh, NC 27605",-78.652361,35.790018
920352,Bugg Elementary,Wake,Raleigh,"825 Cooper Rd, Raleigh, NC 27610",-78.586134,35.7658999
920356,Carnage Middle,Wake,Raleigh,"1425 Carnage Dr, Raleigh, NC 27610",-78.6282881,35.761925
920358,Carpenter Elementary,Wake,Cary,"2100 Morrisville Parkway, Cary, NC 27519",-78.8669561,35.8143834
920360,Carroll Middle,Wake,Raleigh,"4520 Six Forks Rd, Raleigh, NC 27609",-78.6416877,35.84308
920362,"Carver Elementary, Wendell",Wake,Wendell,"291 Liles-Dean Rd, Wendell, NC 27591",-78.3868784,35.7908556
920364,Cary Elementary,Wake,Cary,"400 Kildaire Farm Road, Cary, NC 27511",-78.781135,35.781504
920368,Cary High,Wake,Cary,"638 Walnut St, Cary, NC 27511",-78.766249,35.7718455
920369,Cedar Fork Elementary,Wake,Morrisville,"1050 Town Hall Drive, Morrisville, NC 27560",-78.8394928,35.8367119
920370,Centennial Campus Middle,Wake,Raleigh,"1900 Main Campus Drive, Raleigh, NC 27606",-78.6876185,35.7585717
920376,Combs Elementary,Wake,Raleigh,"2001 Lorimer Rd, Raleigh, NC 27606",-78.7015025,35.7749931
920380,Conn Elementary,Wake,Raleigh,"1220 Brookside Dr, Raleigh, NC 27604",-78.622752,35.796114
920381,Connections Academy,Wake,Cary,"1280 Buck Jones Rd, Cary, NC 27606",-78.741961,35.766685
920384,Creech Road Elementary,Wake,Garner,"450 Creech Rd, Garner, NC 27529",-78.599874,35.714984
920386,Crossroads FLEX,Wake,Cary,"5651 Dillard Dr, Cary, NC 27518",-78.7384472,35.7546682
920388,Daniels Middle,Wake,Raleigh,"2816 Oberlin Rd, Raleigh, NC 27608",-78.6568108,35.8131213
920390,Davis Drive Elementary,Wake,Cary,"2151 Davis Drive, Cary, NC 27519",-78.8506202,35.7796682
920391,Davis Drive Middle,Wake,Cary,"2101 Davis Drive, Cary, NC 27519",-78.8507101,35.7777215
920393,Dillard Drive Elementary,Wake,Raleigh,"5018 Dillard Drive, Raleigh, NC 27606",-78.723609,35.753534
920394,Dillard Drive Middle,Wake,Raleigh,"5200 Dillard Drive, Raleigh, NC 27606",-78.7237605,35.7522551
920396,Douglas Elementary,Wake,Raleigh,"600 Ortega Rd, Raleigh, NC 27609",-78.62925,35.839934
920398,Durant Road Elementary,Wake,Raleigh,"9901 Durant Rd, Raleigh, NC 27614",-78.5804449,35.8996083
920399,Durant Road Middle,Wake,Raleigh,"10401 Durant Rd, Raleigh, NC 27614",-78.588241,35.902378
920400,Reedy Creek Middle,Wake,Cary,"930 Reedy Creek Road, Cary, NC 27513",-78.7686637,35.8125421
920402,East Cary Middle,Wake,Cary,"1111 SE Maynard Road, Cary, NC 27511",-78.7655297,35.7810182
920403,East Garner Elementary,Wake,Garner,"5545 Jones Sausage Road, Garner, NC 27529",-78.586755,35.7072719
920404,East Garner Middle,Wake,Garner,"6301 Jones Sausage Rd, Garner, NC 27529",-78.5856291,35.7017795
920408,East Millbrook Middle,Wake,Raleigh,"3801 Spring Forest Rd, Raleigh, NC 27616",-78.5762465,35.8561484
920410,East Wake Middle,Wake,Raleigh,"2700 Old Milburnie Rd, Raleigh, NC 27604",-78.5021162,35.825962
920411,East Wake High,Wake,Wendell,"5101 Rolesville Rd, Wendell, NC 27591",-78.4245084,35.814153
920412,Enloe High,Wake,Raleigh,"128 Clarendon Crescent, Raleigh, NC 27610",-78.6033379,35.784247
920413,Forestville Road Elementary,Wake,Knightdale,"100 Lawson Ridge Road, Knightdale, NC 27545",-78.4815098,35.8098565
920414,Farmington Woods Elementary,Wake,Cary,"1413 Hampton Valley Rd, Cary, NC 27511",-78.774601,35.757938
920415,Fox Road Elementary,Wake,Raleigh,"7101 Fox Rd, Raleigh, NC 27616",-78.5558904,35.8730807
920416,Fuller Elementary,Wake,Raleigh,"806 Calloway Dr, Raleigh, NC 27610",-78.624056,35.754922
920417,Forest Pines Drive Elementary,Wake,Raleigh,"11455 Forest Pines Drive, Raleigh, NC 27614",-78.5458694,35.9521548
920420,Fuquay-Varina Elementary,Wake,Fuquay-Varina,"6600 Johnson Pond Rd, Fuquay-Varina, NC 27526",-78.7576552,35.60298
920424,Fuquay-Varina Middle,Wake,Fuquay-Varina,"109 N Ennis Street, Fuquay-Varina, NC 27526",-78.7939453,35.5855514
920428,Fuquay-Varina High,Wake,Fuquay-Varina,"201 Bengal Blvd, Fuquay-Varina, NC 27526",-78.7967821,35.5976582
920436,Garner High,Wake,Garner,"8228 Hebron Church Road, Garner, NC 27529",-78.5796774,35.6550224
920438,River Oaks Middle,Wake,Raleigh,"4700 New Bern Ave, Raleigh, NC 27610",-78.5582157,35.7974454
920439,Green Hope Elementary,Wake,Cary,"2700 Louis Stephens Drive, Cary, NC 27519",-78.859853,35.802789
920440,Green Elementary,Wake,Raleigh,"5307 Six Forks Road, Raleigh, NC 27609",-78.644422,35.854114
920441,Green Hope High,Wake,Cary,"2500 Carpenter Upchurch Road, Cary, NC 27519",-78.866736,35.80475
920442,Hilburn Drive Academy,Wake,Raleigh,"7100 Hilburn Drive, Raleigh, NC 27613",-78.7142973,35.8747605
920443,Highcroft Elementary,Wake,Cary,"5415 Highcroft Drive, Cary, NC 27519",-78.884099,35.800718
920444,"Heritage Middle, Wake Forest",Wake,Wake Forest,"3400 Rogers Road, Wake Forest, NC 27587",-78.5116848,35.9491479
920445,Heritage High,Wake,Wake Forest,"1150 Forestville Road, Wake Forest, NC 27587",-78.511002,35.9401439
920446,Hodge Road Elementary,Wake,Knightdale,"2128 Mingo Bluff Boulevard, Knightdale, NC 27545",-78.5221992,35.7763059
920447,Holly Springs Elementary,Wake,Holly Springs,"401 Holly Springs Road, Holly Springs, NC 27540",-78.8281484,35.6559798
920448,"Hunter Elementary, Raleigh",Wake,Raleigh,"1018 E Davie St, Raleigh, NC 27601",-78.6229467,35.7745647
920449,Holly Ridge Elementary,Wake,Holly Springs,"900 Holly Springs Road, Holly Springs, NC 27540",-78.8283585,35.6560793
920450,Holly Ridge Middle,Wake,Holly Springs,"950 Holly Springs Road, Holly Springs, NC 27540",-78.8152946,35.6541576
920451,Harris Creek Elementary,Wake,Raleigh,"3829 Forestville Road, Raleigh, NC 27616",-78.5120139,35.873041
920452,Jeffreys Grove Elementary,Wake,Raleigh,"6119 Creedmoor Rd, Raleigh, NC 27612",-78.6812673,35.8679325
920453,Jones Dairy Elementary,Wake,Wake Forest,"1100 Jones Dairy Road, Wake Forest, NC 27587",-78.471861,35.9498475
920454,Heritage Elementary,Wake,Wake Forest,"3500 Rogers Road, Wake Forest, NC 27587",-78.511867,35.9477059
920455,Holly Springs High,Wake,Holly Springs,"5329 Cass Holt Road, Holly Springs, NC 27540",-78.8491284,35.6278921
920456,Joyner Elementary,Wake,Raleigh,"2300 Lowden St., Raleigh, NC 27608",-78.633013,35.814455
920457,Holly Grove Elementary,Wake,Holly Springs,"1451 Avent Ferry Road, Holly Springs, NC 27540",-78.8503851,35.6320414
920458,Holly Grove Middle,Wake,Holly Springs,"1401 Avent Ferry Road, Holly Springs, NC 27540",-78.8485273,35.6314462
920459,Hortons Creek Elementary,Wake,Cary,"7615 O'Kelly Chapel Rd, Cary, NC 27519",-78.9061928,35.8418949
920460,Kingswood Elementary,Wake,Cary,"200 E. Johnson Street, Cary, NC 27513",-78.7787948,35.7931651
920464,Knightdale Elementary,Wake,Knightdale,"109 Ridge St, Knightdale, NC 27545",-78.4782722,35.7839672
920466,Knightdale High,Wake,Knightdale,"100 Bryan Chalk Lane, Knightdale, NC 27545",-78.4764343,35.8115079
920467,Laurel Park Elementary,Wake,Apex,"2450 Laura Duncan Rd, Apex, NC 27523",-78.8267615,35.7587147
920468,Lacy Elementary,Wake,Raleigh,"2001 Lake Boone Trail, Raleigh, NC 27607",-78.6813417,35.8144702
920469,Leesville Road Elementary,Wake,Raleigh,"8402 Pride Way, Raleigh, NC 27613",-78.7187202,35.8876632
920470,Lead Mine Elementary,Wake,Raleigh,"8301 Old Leadmine Rd, Raleigh, NC 27615",-78.6567169,35.8917406
920471,Leesville Road Middle,Wake,Raleigh,"8406 Pride Way, Raleigh, NC 27613",-78.7203934,35.8875636
920472,Ligon Middle,Wake,Raleigh,"706 E Lenoir St, Raleigh, NC 27601",-78.626538,35.772179
920473,Leesville Road High,Wake,Raleigh,"8410 Pride Way, Raleigh, NC 27613",-78.7193957,35.890337
920474,Lake Myra Elementary,Wake,Wendell,"1300 Elk Falls Rd, Wendell, NC 27591",-78.429716,35.7614329
920476,"Lincoln Heights Elementary, Fuquay-Varina",Wake,Fuquay-Varina,"307 Bridge St, Fuquay-Varina, NC 27526",-78.8096817,35.589929
920480,Lockhart Elementary,Wake,Knightdale,"1320 N Smithfield Rd, Knightdale, NC 27545",-78.484564,35.8032619
920484,Lufkin Road Middle,Wake,Apex,"1002 Lufkin Road, Apex, NC 27539",-78.8299172,35.719924
920488,Lynn Road Elementary,Wake,Raleigh,"1601 Lynn Rd, Raleigh, NC 27612",-78.6676154,35.8703574
920492,Martin Middle,Wake,Raleigh,"1701 Ridge Rd, Raleigh, NC 27607",-78.6853186,35.812126
920494,Middle Creek Elementary,Wake,Apex,"110 Middle Creek Park Avenue, Apex, NC 27539",-78.759466,35.67025
920495,Middle Creek High,Wake,Apex,"123 Middle Creek Park Avenue, Apex, NC 27539",-78.7605123,35.6668394
920496,Millbrook Elementary,Wake,Raleigh,"1520 E Millbrook Rd, Raleigh, NC 27609",-78.61055,35.848788
920500,Millbrook High,Wake,Raleigh,"2201 Spring Forest Rd, Raleigh, NC 27615",-78.6033424,35.865662
920501,Mills Park Elementary,Wake,Cary,"509 Mills Park Dr, Cary, NC 27519",-78.8964658,35.8103572
920502,Mills Park Middle,Wake,Cary,"441 Mills Park Drive, Cary, NC 27519",-78.8957309,35.8129848
920504,Morrisville Elementary,Wake,Morrisville,"1519 Morrisville Pkwy, Morrisville, NC 27560",-78.846568,35.811412
920506,Moore Square Museum Magnet Middle,Wake,Raleigh,"301 South Person Street, Raleigh, NC 27601",-78.6346429,35.7761738
920508,Mount Vernon,Wake,Raleigh,"5418 Chapel Hill Rd, Raleigh, NC 27607",-78.7191486,35.7905951
920512,North Garner Middle,Wake,Garner,"720 Powell Dr, Garner, NC 27529",-78.6119933,35.7156932
920514,North Forest Pines Elementary,Wake,Raleigh,"11501 Forest Pines Drive, Raleigh, NC 27614",-78.5471954,35.9536789
920516,North Ridge Elementary,Wake,Raleigh,"7120 Harps Mill Rd, Raleigh, NC 27615",-78.622663,35.881224
920518,North Wake College and Career Academy,Wake,Wake Forest,"931 Durham Rd, Wake Forest, NC 27587",-78.540946,35.9761499
920520,"Northwoods Elementary, Cary",Wake,Cary,"8850 Chapel Hill Road, Cary, NC 27513",-78.7898167,35.7949153
920521,Oakview Elementary,Wake,Apex,"11500 Holly Springs New Hill Rd, Apex, NC 27539",-78.8660101,35.662241
920522,"Oak Grove Elementary, Raleigh",Wake,Raleigh,"10401 Penny Road, Raleigh, NC 27606",-78.783187,35.713599
920523,Olive Chapel Elementary,Wake,Apex,"1751 Olive Chapel Road, Apex, NC 27502",-78.8942246,35.7347789
920524,Olds Elementary,Wake,Raleigh,"204 Dixie Trail, Raleigh, NC 27607",-78.6750913,35.7936565
920525,Partnership Elementary,Wake,Raleigh,"601 Devereux Street, Raleigh, NC 27605",-78.6477194,35.7896654
920526,Panther Creek High,Wake,Cary,"6770 McCrimmon Parkway, Cary, NC 27519",-78.8885985,35.8302574
920528,Phillips High,Wake,Raleigh,"1923 Milburnie Rd, Raleigh, NC 27610",-78.6160225,35.7885357
920529,Pine Hollow Middle,Wake,Raleigh,"5365 Bartram Place, Raleigh, NC 27617",-78.7311825,35.9076896
920530,Penny Road Elementary,Wake,Cary,"10900 Penny Rd, Cary, NC 27518",-78.797412,35.717478
920531,Pleasant Union Elementary,Wake,Raleigh,"1900 Pleasant Union Church Road, Raleigh, NC 27614",-78.673461,35.950268
920532,Poe Elementary,Wake,Raleigh,"400 Peyton St, Raleigh, NC 27610",-78.6052477,35.7739988
920533,"Pleasant Grove Elementary, Morrisville",Wake,Morrisville,"3605 Pleasant Grove Church Rd, Morrisville, NC 27560",-78.8208326,35.887168
920536,Powell Elementary,Wake,Raleigh,"1130 Marlborough Rd, Raleigh, NC 27610",-78.6035183,35.7951663
920540,Rand Road Elementary,Wake,Garner,"300 Arbor Greene Dr, Garner, NC 27529",-78.6162504,35.6558161
920542,"Reedy Creek Elementary, Cary",Wake,Cary,"940 Reedy Creek Road, Cary, NC 27513",-78.7682923,35.8127414
920543,Richland Creek Elementary,Wake,Wake Forest,"840 Wallridge Drive, Wake Forest, NC 27587",-78.5163003,36.0060449
920544,Rolesville Elementary,Wake,Rolesville,"307 S Main St, Rolesville, NC 27571",-78.4628505,35.9183901
920545,Rolesville Middle,Wake,Rolesville,"4700 Burlington Mills Road, Rolesville, NC 27571",-78.4792792,35.913683
920546,Rolesville High,Wake,Rolesville,"1099 East Young St, Rolesville, NC 27571",-78.4426446,35.906475
920547,Rogers Lane Elementary,Wake,Raleigh,"201 North Rogers Lane, Raleigh, NC 27610",-78.5480089,35.777433
920548,Root Elementary,Wake,Raleigh,"3202 Northampton Street, Raleigh, NC 27609",-78.6505866,35.8254843
920549,"River Bend Middle, Raleigh",Wake,Raleigh,"5601 Wallace Martin Way, Raleigh, NC 27616",-78.5314912,35.8619745
920550,"Salem Elementary, Apex",Wake,Apex,"6116 Old Jenks Road, Apex, NC 27523",-78.8499016,35.7569312
920551,Salem Middle,Wake,Apex,"6150 Old Jenks Road, Apex, NC 27523",-78.8479965,35.7583435
920552,Sanderson High,Wake,Raleigh,"5500 Dixon Drive, Raleigh, NC 27609",-78.646573,35.861061
920554,Sanford Creek Elementary,Wake,Rolesville,"701 Granite Falls Blvd, Rolesville, NC 27571",-78.4611256,35.927457
920556,SCORE Academy,Wake,Cary,"5651 Dillard Dr, Cary, NC 27518",-78.7384472,35.7546682
920557,Scotts Ridge Elementary,Wake,Apex,"6601 Apex Barbecue Rd, Apex, NC 27502",-78.882987,35.721699
920560,Smith Elementary,Wake,Raleigh,"1101 Maxwell Drive, Raleigh, NC 27603",-78.6534692,35.711946
920562,Southeast Raleigh High,Wake,Raleigh,"2600 Rock Quarry Road, Raleigh, NC 27610",-78.6040771,35.7453552
920564,Stough Elementary,Wake,Raleigh,"4210 Edwards Mill Rd, Raleigh, NC 27612",-78.6919873,35.8355756
920568,"Swift Creek Elementary, Raleigh",Wake,Raleigh,"5601 Tryon Rd, Raleigh, NC 27606",-78.7336716,35.7449476
920569,Sycamore Creek Elementary,Wake,Raleigh,"10921 Leesville Rd, Raleigh, NC 27613",-78.732606,35.9184932
920570,Timber Drive Elementary,Wake,Garner,"1601 Timber Drive, Garner, NC 27529",-78.6355464,35.6900661
920571,Turner Creek Elementary,Wake,Cary,"6801 Turner Creek Road, Cary, NC 27519",-78.8752928,35.7729149
920572,Underwood Elementary,Wake,Raleigh,"1614 Glenwood Avenue, Raleigh, NC 27608",-78.6456583,35.8025753
920576,"Vance Elementary, Raleigh",Wake,Raleigh,"8808 Old Stage Rd, Raleigh, NC 27603",-78.66756,35.654881
920580,Vandora Springs Elementary,Wake,Garner,"8317 Bryan Road, Garner, NC 27529",-78.5909023,35.6655949
920581,Vernon Malone College and Career Academy,Wake,Raleigh,"2200 S Wilmington St, Raleigh, NC 27603",-78.6432426,35.7528333
920582,Wake STEM Early College High School,Wake,Raleigh,"715 Barbour Dr, Raleigh, NC 27603",-78.6662784,35.7717648
920583,Wake Early College of Health and Science,Wake,Raleigh,"2901 Holston Lane, Raleigh, NC 27610",-78.5847335,35.7848989
920584,Wake Forest Elementary,Wake,Wake Forest,"136 W Sycamore Avenue, Wake Forest, NC 27587",-78.514483,35.976455
920585,Wake Young Men's Leadership Academy,Wake,Raleigh,"567 East Hargett St, Raleigh, NC 27601",-78.6295005,35.7783767
920586,Wake Young Women's Leadership Academy,Wake,Raleigh,"301 Ashe Avenue, Governor Morehead, Raleigh, NC 27606",-78.6599658,35.7785889
920588,Wake Forest High School,Wake,Wake Forest,"420 West Stadium Drive, Wake Forest, NC 27587",-78.5153088,35.98479
920592,Wake Forest Middle School,Wake,Wake Forest,"1800 S Main St, Wake Forest, NC 27587",-78.5285213,35.9540681
920593,Wakefield Elementary,Wake,Raleigh,"2400 Wakefield Pines Drive, Raleigh, NC 27614",-78.56791,35.945858
920594,Wakefield Middle,Wake,Raleigh,"2300 Wakefield Pines Drive, Raleigh, NC 27614",-78.5687149,35.9459536
920595,Wakefield High,Wake,Raleigh,"2200 Wakefield Pines Drive, Raleigh, NC 27614",-78.5707299,35.9479635
920596,"Washington Elementary, Raleigh",Wake,Raleigh,"1000 Fayetteville St, Raleigh, NC 27601",-78.6438118,35.7673136
920597,Wakelon Elementary,Wake,Zebulon,"8921 Pippin Rd, Zebulon, NC 27597",-78.3364837,35.8544914
920598,Weatherstone Elementary,Wake,Cary,"1000 Olde Weatherstone Way, Cary, NC 27513",-78.810141,35.792444
920599,Walnut Creek Elementary,Wake,Raleigh,"2600 Sunnybrook Rd, Raleigh, NC 27610",-78.5866441,35.7445879
920600,Wendell Elementary,Wake,Wendell,"3355 Wendell Blvd, Wendell, NC 27591",-78.3725453,35.7854223
920601,Wendell Middle,Wake,Wendell,"3409 NC Highway 97, Wendell, NC 27591",-78.3943197,35.8042512
920604,West Cary Middle,Wake,Cary,"1000 Evans Road, Cary, NC 27513",-78.7939239,35.8019688
920606,West Lake Elementary,Wake,Apex,"4500 West Lake Rd, Apex, NC 27539",-78.761338,35.6618096
920607,West Lake Middle,Wake,Apex,"4600 West Lake Rd, Apex, NC 27539",-78.7606604,35.6602559
920608,West Millbrook Middle,Wake,Raleigh,"8115 Strickland Rd, Raleigh, NC 27615",-78.632059,35.892777
920614,"White Oak Elementary, Apex",Wake,Apex,"1512 White Oak Church Rd, Apex, NC 27523",-78.921001,35.781063
920616,Wilburn Elementary,Wake,Raleigh,"3707 Marsh Creek Rd, Raleigh, NC 27604",-78.5755631,35.8194657
920618,Wildwood Forest Elementary,Wake,Raleigh,"8401 Wildwood Forest Drive, Raleigh, NC 27616",-78.551125,35.893523
920620,Wiley Elementary,Wake,Raleigh,"301 Saint Mary's St, Raleigh, NC 27605",-78.651747,35.784717
920624,Willow Springs Elementary,Wake,Willow Spring,"6800 Dwight Rowland Rd, Willow Spring, NC 27592",-78.728414,35.593322
920626,Yates Mill Elementary,Wake,Raleigh,"5993 Yates Mill Pond Road, Raleigh, NC 27606",-78.7289329,35.7376358
920628,York Elementary,Wake,Raleigh,"5201 Brookhaven Dr, Raleigh, NC 27612",-78.684369,35.852243
