code,name,county,city,full_address
600369,Berewick Elementary,Mecklenburg,Charlotte,"5910 Dixie River Rd, Charlotte, NC 28278"
600374,Druid Hills Academy,Mecklenburg,Charlotte,"2801 Lucena Ave, Charlotte, NC 28206"
600377,East Mecklenburg High,Mecklenburg,Charlotte,"6800 Monroe Rd, Charlotte, NC 28212"
600379,Eastover Elementary,Mecklenburg,Charlotte,"500 Cherokee Rd, Charlotte, NC 28207"
600381,Eastway Middle,Mecklenburg,Charlotte,"1501 Norland Rd, Charlotte, NC 28205"
600382,Elizabeth Lane Elem,Mecklenburg,Matthews,"121 Elizabeth Ln, Matthews, NC 28105"
600383,Elon Park Elementary,Mecklenburg,Charlotte,"11425 Ardrey Kell Rd, Charlotte, NC 28277"
600384,Elizabeth Traditional Elem,Mecklenburg,Charlotte,"1601 Park Dr, Charlotte, NC 28204"
600385,Endhaven Elementary,Mecklenburg,Charlotte,"6815 Endhaven Ln, Charlotte, NC 28277"
600386,Hawthorne High,Mecklenburg,Charlotte,"1411 Hawthorne Ln, Charlotte, NC 28205"
600392,Polo Ridge Elementary,Mecklenburg,Charlotte,"11830 Tom Short Rd, Charlotte, NC 28277"
600394,Francis Bradley Middle,Mecklenburg,Huntersville,"13345 Beatties Ford Rd, Huntersville, NC 28078"
600397,Garinger High,Mecklenburg,Charlotte,"1100 Eastway Dr, Charlotte, NC 28205"
600398,Greenway Park Elementary,Mecklenburg,Charlotte,"8301 Monroe Rd, Charlotte, NC 28212"
600399,Alexander Graham Middle,Mecklenburg,Charlotte,"1800 Runnymede Ln, Charlotte, NC 28211"
600404,Harper Middle College High,Mecklenburg,Charlotte,"315 W Hebron St, Charlotte, NC 28273"
600405,Harding University High,Mecklenburg,Charlotte,"2001 Alleghany St, Charlotte, NC 28208"
600406,Hawk Ridge Elementary,Mecklenburg,Charlotte,"9201 Bryant Farms Rd, Charlotte, NC 28277"
600408,Lawrence Orr Elementary,Mecklenburg,Charlotte,"4835 Shamrock Dr, Charlotte, NC 28215"
600409,Parkside Elementary,Mecklenburg,Charlotte,"2945 Johnston-Oehler Rd, Charlotte, NC 28269"
600410,Hickory Grove Elementary,Mecklenburg,Charlotte,"6709 Pence Rd, Charlotte, NC 28215"
600411,Highland Creek Elementary,Mecklenburg,Charlotte,"7242 Highland Creek Pkwy, Charlotte, NC 28269"
600412,Hidden Valley Elementary,Mecklenburg,Charlotte,"5100 Snow White Ln, Charlotte, NC 28213"
600413,Highland Mill Montessori,Mecklenburg,Charlotte,"3201 Clemson Ave, Charlotte, NC 28205"
600414,Highland Renaissance Academy,Mecklenburg,Charlotte,"125 W Craighead Rd, Charlotte, NC 28206"
600415,Hopewell High,Mecklenburg,Huntersville,"11530 Beatties Ford Rd, Huntersville, NC 28078"
600416,Hornets Nest Elementary,Mecklenburg,Charlotte,"6700 Beatties Ford Rd, Charlotte, NC 28216"
600418,Croft Community Elementary,Mecklenburg,Charlotte,"4911 Hucks Rd, Charlotte, NC 28269"
600420,Huntersville Elementary,Mecklenburg,Huntersville,"200 Gilead Rd, Huntersville, NC 28078"
600422,Huntingtowne Farms Elementary,Mecklenburg,Charlotte,"2520 Huntingtowne Farms Ln, Charlotte, NC 28210"
600424,Idlewild Elementary,Mecklenburg,Charlotte,"7101 Idlewild Rd, Charlotte, NC 28212"
600426,Independence High,Mecklenburg,Charlotte,"1967 Patriot Dr, Charlotte, NC 28227"
600428,James Martin Middle,Mecklenburg,Charlotte,"6301 University Pointe Blvd, Charlotte, NC 28262"
600429,Morehead STEM Academy,Mecklenburg,Charlotte,"7810 Neal Rd, Charlotte, NC 28262"
600431,Jay M Robinson Middle,Mecklenburg,Charlotte,"5925 Ballantyne Commons Pkwy, Charlotte, NC 28277"
600432,Joseph W Grier Academy,Mecklenburg,Charlotte,"8330 Grier Rd, Charlotte, NC 28215"
600433,J.V. Washam Elementary,Mecklenburg,Cornelius,"9611 Westmoreland Rd, Cornelius, NC 28031"
600434,Kennedy Middle,Mecklenburg,Charlotte,"4000 Gallant Ln, Charlotte, NC 28273"
600435,Trillium Springs Montessori,Mecklenburg,Huntersville,"9213 Beatties Ford Rd, Huntersville, NC 28078"
600436,Lake Wylie Elementary,Mecklenburg,Charlotte,"13620 Erwin Rd, Charlotte, NC 28273"
600437,Ballantyne Elementary,Mecklenburg,Charlotte,"15425 Scholastic Dr, Charlotte, NC 28277"
600438,Lansdowne Elementary,Mecklenburg,Charlotte,"6400 Prett Ct, Charlotte, NC 28270"
600439,"Turning Point Academy, Charlotte",Mecklenburg,Charlotte,"8701 Moores Chapel Rd, Charlotte, NC 28214"
600440,Lebanon Road Elementary,Mecklenburg,Charlotte,"7300 Lebanon Rd, Charlotte, NC 28227"
600442,Blythe Elementary,Mecklenburg,Huntersville,"12202 Hambright Rd, Huntersville, NC 28078"
600443,Levine Middle College High,Mecklenburg,Matthews,"2728 Campus Ridge Rd, Matthews, NC 28105"
600444,Long Creek Elementary,Mecklenburg,Huntersville,"9213-A Beatties Ford Rd, Huntersville, NC 28078"
600445,Mallard Creek High,Mecklenburg,Charlotte,"3825 Johnston Oehler Rd, Charlotte, NC 28269"
600446,Mallard Creek Elementary,Mecklenburg,Charlotte,"9801 Mallard Creek Rd, Charlotte, NC 28262"
600447,Matthews Elementary,Mecklenburg,Matthews,"200 McDowell Ave, Matthews, NC 28105"
600448,Martin Luther King Jr Middle,Mecklenburg,Charlotte,"500 Bilmark Ave, Charlotte, NC 28213"
600449,McAlpine Elementary,Mecklenburg,Charlotte,"9100 Carswell Ln, Charlotte, NC 28277"
600450,McClintock Middle,Mecklenburg,Charlotte,"1925 Rama Rd, Charlotte, NC 28212"
600451,McKee Road Elementary,Mecklenburg,Charlotte,"4101 McKee Rd, Charlotte, NC 28270"
600453,Merry Oaks International Academy,Mecklenburg,Charlotte,"3508 Draper Ave, Charlotte, NC 28205"
600454,Metro School,Mecklenburg,Charlotte,"405 S. Davidson St, Charlotte, NC 28202"
600455,Mint Hill Middle,Mecklenburg,Matthews,"11501 Idewild Rd, Matthews, NC 28105"
600457,Rocky River High,Mecklenburg,Mint Hill,"10505 Clear Creek Commerce Dr, Mint Hill, NC 28227"
600459,Montclaire Elementary,Mecklenburg,Charlotte,"5801 Farmbrook Dr, Charlotte, NC 28210"
600461,Lincoln Heights Academy,Mecklenburg,Charlotte,"1900 Newcastle St, Charlotte, NC 28216"
600462,Mountain Island Lake Academy,Mecklenburg,Charlotte,"7905 Pleasant Grove Rd, Charlotte, NC 28216"
600463,River Oaks Academy,Mecklenburg,Charlotte,"1015 Mt Holly-Huntersville Rd, Charlotte, NC 28214"
600464,Myers Park Traditional,Mecklenburg,Charlotte,"2132 Radcliffe Ave, Charlotte, NC 28207"
600466,Myers Park High,Mecklenburg,Charlotte,"2400 Colony Rd, Charlotte, NC 28209"
600468,Nathaniel Alexander Elementary,Mecklenburg,Charlotte,"7910 Neal Rd, Charlotte, NC 28262"
600471,Nations Ford Elementary,Mecklenburg,Charlotte,"7050 Nations Ford Rd, Charlotte, NC 28217"
600474,Newell Elementary,Mecklenburg,Charlotte,"325 Rocky River Road, West, Charlotte, NC 28213"
600475,Vaughan Academy of Technology,Mecklenburg,Charlotte,"8601 Old Concord Rd, Charlotte, NC 28213"
600478,J H Gunn Elementary,Mecklenburg,Charlotte,"7400 Harrisburg Rd, Charlotte, NC 28215"
600479,Northeast Middle,Mecklenburg,Charlotte,"5960 Brickstone Dr, Charlotte, NC 28227"
600480,North Mecklenburg High,Mecklenburg,Huntersville,"11201 Old Statesville Rd, Huntersville, NC 28078"
600481,Northridge Middle,Mecklenburg,Charlotte,"7601 The Plaza, Charlotte, NC 28215"
600482,Northwest School of the Arts,Mecklenburg,Charlotte,"1415 Beatties Ford Rd, Charlotte, NC 28216"
600484,Oakhurst STEAM Academy,Mecklenburg,Charlotte,"4511 Monroe Rd, Charlotte, NC 28205"
600485,Oakdale Elementary,Mecklenburg,Charlotte,"1825 Oakdale Rd, Charlotte, NC 28216"
600488,Oaklawn Language Academy,Mecklenburg,Charlotte,"1810 Oaklawn Ave, Charlotte, NC 28216"
600489,Bruns Academy,Mecklenburg,Charlotte,"501 S. Bruns Ave, Charlotte, NC 28208"
600491,Olde Providence Elementary,Mecklenburg,Charlotte,"3800 Rea Rd, Charlotte, NC 28226"
600492,Park Road Montessori,Mecklenburg,Charlotte,"3701 Haven Dr, Charlotte, NC 28209"
600493,Palisades Park Elementary,Mecklenburg,Charlotte,"15321 York Rd, Charlotte, NC 28278"
600494,Paw Creek Elementary,Mecklenburg,Charlotte,"1300 Cathey Rd, Charlotte, NC 28214"
600496,Phillip O Berry Academy of Technology,Mecklenburg,Charlotte,"1430 Alleghany St, Charlotte, NC 28208"
600497,Piedmont IB Middle,Mecklenburg,Charlotte,"1241 E 10th St, Charlotte, NC 28204"
600498,"Performance Learning Center, Charlotte",Mecklenburg,Charlotte,"2300 W Sugar Creek Road, Charlotte, NC 28262"
600499,eLearning Academy,Mecklenburg,Charlotte,"800 Everett Place, Charlotte, NC 28205"
600500,Pineville Elementary,Mecklenburg,Pineville,"204 Lowery St, Pineville, NC 28134"
600501,"Pinewood Elementary, Charlotte",Mecklenburg,Charlotte,"805 Seneca Pl, Charlotte, NC 28210"
600503,"Piney Grove Elementary, Charlotte",Mecklenburg,Charlotte,"8801 Eaglewind Dr, Charlotte, NC 28212"
600507,Providence Spring Elementary,Mecklenburg,Charlotte,"10045 Providence Church Ln, Charlotte, NC 28277"
600508,Providence High,Mecklenburg,Charlotte,"1800 Pineville-Matthews Rd, Charlotte, NC 28270"
600509,Quail Hollow Middle,Mecklenburg,Charlotte,"2901 Smithfield Church Rd, Charlotte, NC 28210"
600512,Rama Road Elementary,Mecklenburg,Charlotte,"1035 Rama Rd, Charlotte, NC 28211"
600513,Randolph Middle,Mecklenburg,Charlotte,"4400 Water Oak Rd, Charlotte, NC 28211"
600514,Ranson Middle,Mecklenburg,Charlotte,"5850 Statesville Rd, Charlotte, NC 28269"
600515,Renaissance West STEAM Academy,Mecklenburg,Charlotte,"3241 New Renaissance Way, Charlotte, NC 28208"
600516,"Reedy Creek Elementary, Charlotte",Mecklenburg,Charlotte,"10801 Plaza Rd Ext, Charlotte, NC 28215"
600517,Reid Park Academy,Mecklenburg,Charlotte,"4108 W Tyvola Rd, Charlotte, NC 28208"
600518,Ridge Road Middle,Mecklenburg,Charlotte,"7260 Highland Creek Pkwy, Charlotte, NC 28269"
600519,"Sedgefield Elementary, Charlotte",Mecklenburg,Charlotte,"715 Hartford Ave, Charlotte, NC 28209"
600520,Sedgefield Middle,Mecklenburg,Charlotte,"2700 Dorchester Pl, Charlotte, NC 28209"
600521,"Stoney Creek Elementary, Charlotte",Mecklenburg,Charlotte,"14015 Mallard Roost Rd, Charlotte, NC 28262"
600522,Selwyn Elementary,Mecklenburg,Charlotte,"2840 Colony Rd, Charlotte, NC 28211"
600527,Shamrock Gardens Elementary,Mecklenburg,Charlotte,"3301 Country Club Dr, Charlotte, NC 28205"
600530,"Sharon Elementary, Charlotte",Mecklenburg,Charlotte,"4330 Foxcroft Rd, Charlotte, NC 28211"
600532,Waddell Language Academy,Mecklenburg,Charlotte,"7030 Nations Ford Rd, Charlotte, NC 28217"
600534,Smithfield Elementary,Mecklenburg,Charlotte,"3200 Smithfield Church Rd, Charlotte, NC 28210"
600535,South Mecklenburg High,Mecklenburg,Charlotte,"8900 Park Rd, Charlotte, NC 28210"
600537,South Charlotte Middle,Mecklenburg,Charlotte,"8040 Strawberry Ln, Charlotte, NC 28277"
600538,Southwest Middle School,Mecklenburg,Charlotte,"13624 Steele Creek Rd, Charlotte, NC 28273"
600545,Starmount Acad of Excellence,Mecklenburg,Charlotte,"1600 Brookdale Ave, Charlotte, NC 28210"
600546,Statesville Road Elementary,Mecklenburg,Charlotte,"5521 Milhaven Ln, Charlotte, NC 28269"
600549,Steele Creek Elementary,Mecklenburg,Charlotte,"4100 Gallant Ln, Charlotte, NC 28273"
600550,Sterling Elementary,Mecklenburg,Pineville,"9601 China Grove Church Rd, Pineville, NC 28134"
600553,Thomasboro Academy,Mecklenburg,Charlotte,"538 Bradford Dr, Charlotte, NC 28208"
600557,Torrence Creek Elementary,Mecklenburg,Huntersville,"14550 Ranson Rd, Huntersville, NC 28078"
600558,Grand Oak Elementary,Mecklenburg,Huntersville,"15410 Stumptown Rd, Huntersville, NC 28078"
600562,Tuckaseegee Elementary,Mecklenburg,Charlotte,"2028 Little Rock Rd, Charlotte, NC 28214"
600565,University Park Creative Arts,Mecklenburg,Charlotte,"2400 Hildebrand St, Charlotte, NC 28216"
600566,University Meadows Elementary,Mecklenburg,Charlotte,"1600 Pavilion Blvd, Charlotte, NC 28262"
600567,Charlotte Engineering Early College-UNCC,Mecklenburg,Charlotte,"9000 Robert Snyder Rd, Charlotte, NC 28262"
600569,Charlotte Teacher Early College,Mecklenburg,Charlotte,"9201 University City Blvd, Charlotte, NC 28223"
600571,Irwin Academic Center,Mecklenburg,Charlotte,"329 N. Irwin Ave, Charlotte, NC 28202"
600574,Walter G Byers School,Mecklenburg,Charlotte,"1415 Hamilton St, Charlotte, NC 28206"
600576,West Charlotte High,Mecklenburg,Charlotte,"2219 Senior Dr, Charlotte, NC 28216"
600577,Westerly Hills Academy,Mecklenburg,Charlotte,"4420 Denver Ave, Charlotte, NC 28208"
600579,West Mecklenburg High,Mecklenburg,Charlotte,"7400 Tuckaseegee Rd, Charlotte, NC 28214"
600582,J T Williams Secondary Montessori,Mecklenburg,Charlotte,"2400 Carmine St, Charlotte, NC 28206"
600586,Winding Springs Elementary,Mecklenburg,Charlotte,"6601 Horace Mann Rd, Charlotte, NC 28269"
600587,Windsor Park Elementary,Mecklenburg,Charlotte,"3910 Sudbury Rd, Charlotte, NC 28205"
600588,Winget Park Elementary,Mecklenburg,Charlotte,"12235 Winget Rd, Charlotte, NC 28278"
600589,Winterfield Elementary,Mecklenburg,Charlotte,"3100 Winterfield Pl, Charlotte, NC 28205"
600590,River Gate Elementary,Mecklenburg,Charlotte,"15340 Smith Rd, Charlotte, NC 28273"
600592,Vance High,Mecklenburg,Charlotte,"7600 IBM Dr, Charlotte, NC 28262"
600594,Merancas Middle College High,Mecklenburg,Huntersville,"11930 Verhoeff Dr, Huntersville, NC 28078"
600693,Olympic High - Renaissance School,Mecklenburg,Charlotte,"4301 Sandy Porter Rd Suite D, Charlotte, NC 28273"
600694,Olympic High-Math Eng Tech Science,Mecklenburg,Charlotte,"4301 Sandy Porter Rd Suite B, Charlotte, NC 28273"
600695,Olympic TEAM High School,Mecklenburg,Charlotte,"4301 Sandy Porter Rd Suite A, Charlotte, NC 28273"
600696,Olympic High-Leadership and Development,Mecklenburg,Charlotte,"4301 Sandy Porter Rd Suite C, Charlotte, NC 28273"
600697,Olympic High - Biotech Health Pub Admin,Mecklenburg,Charlotte,"4301 Sandy Porter Rd Suite E, Charlotte, NC 28273"
600LEA,Charlotte-Mecklenburg Schools,Mecklenburg,Charlotte,"Charlotte-Mecklenburg Gov Center, 600 East Fourth Street, 5th Floor, Charlotte, NC 28202"
60B000,Sugar Creek Charter,Mecklenburg,Charlotte,"4101 N Tryon Street, Charlotte, NC 28206"
60D000,Lake Norman Charter,Mecklenburg,Huntersville,"12435 Old Statesville Road, Huntersville, NC 28078"
60F000,Metrolina Reg Scholars Academy,Mecklenburg,Charlotte,"5225 Seventy-seven Center Dr, Charlotte, NC 28217"
60G000,Queen's Grant Community School,Mecklenburg,Mint Hill,"6400 Matthews Mint Hill Road, Mint Hill, NC 28227"
60I000,Community School of Davidson,Mecklenburg,Davidson,"404 Armour Street, Davidson, NC 28036"
60J000,Socrates Academy,Mecklenburg,Matthews,"3909 Weddington Rd, Matthews, NC 28105"
60K000,Charlotte Secondary,Mecklenburg,Charlotte,"8601 McAlpine Park Dr, Charlotte, NC 28211"
60L000,KIPP Charlotte,Mecklenburg,Charlotte,"931 Wilann Dr, Charlotte, NC 28215"
60M000,Corvian Community School,Mecklenburg,Charlotte,"9501 David Taylor Dr, Charlotte, NC 28262"
60N000,Aristotle Preparatory Academy,Mecklenburg,Charlotte,"8101 Fallsdale Drive, Charlotte, NC 28214"
60P000,Charlotte Choice Charter,Mecklenburg,Charlotte,"3118 Milton Road, Suite A, Charlotte, NC 28215"
60Q000,Invest Collegiate Transform,Mecklenburg,Charlotte,"2045 Suttle Ave, Charlotte, NC 28208"
60S000,Bradford Preparatory School,Mecklenburg,Charlotte,"2502 Salome Church Rd, Charlotte, NC 28262"
60U000,Commonwealth High,Mecklenburg,Charlotte,"5112 Central Ave, Charlotte, NC 28205"
60V000,Charlotte Learning Academy,Mecklenburg,Charlotte,"800 Briar Creek Rd., DD400, Charlotte, NC 28205"
60Y000,Pioneer Springs Community School,Mecklenburg,Charlotte,"9300 Bob Beatty Rd., Charlotte, NC 28269"
610302,Bowman Middle,Mitchell,Bakersville,"410 S Mitchell Avenue, Bakersville, NC 28705"
610310,Deyton Elementary,Mitchell,Spruce Pine,"308 Harris Street, Spruce Pine, NC 28777"
610320,Gouge Elementary,Mitchell,Bakersville,"134 Laurel Street, Bakersville, NC 28705"
610322,Greenlee Primary,Mitchell,Spruce Pine,"2206 Carters Ridge Road, Spruce Pine, NC 28777"
610326,Harris Middle,Mitchell,Spruce Pine,"121 Harris Street, Spruce Pine, NC 28777"
610332,Mayland Early College,Mitchell,Spruce Pine,"264 Mayland Dr, Spruce Pine, NC 28777"
610334,Mitchell High,Mitchell,Bakersville,"416 Ledger School Rd, Bakersville, NC 28705"
610LEA,Mitchell County Schools,Mitchell,Bakersville,"72 Ledger School Rd, Bakersville, NC 28705"
61J000,Thunderbird Preparatory Academy,Mecklenburg,Cornelius,"17609 Old Statesville Rd, Cornelius, NC 28031"
61K000,United Community School,Mecklenburg,Charlotte,"1406 Suther Road, Charlotte, NC 28213"
61L000,Stewart Creek High,Mecklenburg,Charlotte,"2701-F Freedom Dr, Charlotte, NC 28208"
61M000,Charlotte Lab School,Mecklenburg,Charlotte,"301 E 9th Street, Charlotte, NC 28202"
61N000,Queen City STEM School,Mecklenburg,Charlotte,"8701 Mallard Creek Rd, Charlotte, NC 28262"
61P000,"VERITAS Community School, CFA",Mecklenburg,Charlotte,"2600 Grimes Street, Charlotte, NC 28206"
61Q000,Mallard Creek STEM Academy,Mecklenburg,Charlotte,"9142 Browne Rd, Charlotte, NC 28269"
61R000,Matthews Charter Academy,Mecklenburg,Matthews,"2332 Mount Harmony Church Rd., Matthews, NC 28104"
61S000,Unity Classical Charter,Mecklenburg,Charlotte,"1929 W Arrowood Rd, Charlotte, NC 28217"
61T000,Movement Charter School,Mecklenburg,Charlotte,"2701-B Freedom Dr, Charlotte, NC 28208"
61U000,UpROAR Leadership Academy,Mecklenburg,Charlotte,"5500 North Tryon St, Charlotte, NC 28213"
620310,Montgomery Learning Academy,Montgomery,Troy,"310 S Main, Troy, NC 27371"
620312,Candor Elementary,Montgomery,Candor,"414 S Main, Candor, NC 27229"
620314,East Middle,Montgomery,Biscoe,"130 Merlin's Maze, Biscoe, NC 27209"
620316,East Montgomery High,Montgomery,Biscoe,"157 Eagle Lane, Biscoe, NC 27209"
620318,Green Ridge Elementary,Montgomery,Biscoe,"129 McCaskill Rd, Biscoe, NC 27209"
620324,Mount Gilead Elementary,Montgomery,Mount Gilead,"100 School Street, Mount Gilead, NC 27306"
620330,Page Street Elementary,Montgomery,Troy,"897 Page Street, Troy, NC 27371"
620334,Star Elementary,Montgomery,Star,"302 S Main Street, Star, NC 27356"
620336,Troy Elementary,Montgomery,Troy,"310 N Russell St, Troy, NC 27371"
620339,West Middle,Montgomery,Mount Gilead,"129 NC Hwy 109S, Mount Gilead, NC 27306"
620340,West Montgomery High,Montgomery,Mount Gilead,"147 Warrior Drive, Mount Gilead, NC 27306"
620350,Montgomery County Early College,Montgomery,Troy,"1011 Page St, Troy, NC 27371"
620LEA,Montgomery County Schools,Montgomery,Troy,"441 Page Street, Troy, NC 27371"
630304,Aberdeen Primary,Moore,Aberdeen,"310 Keyser St, Aberdeen, NC 28315"
630308,Aberdeen Elementary,Moore,Aberdeen,"503 Sandhills Blvd N, Aberdeen, NC 28315"
630312,Cameron Elementary,Moore,Cameron,"2636 NC Hwy 24 27, Cameron, NC 28326"
630316,Carthage Elementary,Moore,Carthage,"312 Rockingham St, Carthage, NC 28327"
630317,Crain's Creek Middle,Moore,Carthage,"4631 Union Church Rd, Carthage, NC 28327"
630320,Elise Middle,Moore,Robbins,"180 W Elm St, Robbins, NC 27325"
630324,Sandhills Farm Life Elementary,Moore,Carthage,"2201 Farm Life Rd, Carthage, NC 28327"
630328,Highfalls Elementary,Moore,Bennett,"1220 NC Hwy 22, Bennett, NC 27208"
630330,The Community Learning Center @ Pinckney,Moore,Carthage,"160 Pinckney Road, Carthage, NC 28327"
630331,New Century Middle,Moore,Cameron,"1577 Union Church Road, Cameron, NC 28326"
630332,North Moore High,Moore,Robbins,"1504 North Moore Rd, Robbins, NC 27325"
630336,Pinecrest High,Moore,Southern Pines,"250 Voit Gilmore Lane, Southern Pines, NC 28387"
630342,Pinehurst Elementary,Moore,Pinehurst,"100 Dundee Road, Pinehurst, NC 28374"
630348,Robbins Elementary,Moore,Robbins,"268 Rushwood Rd, Robbins, NC 27325"
630350,"Southern Middle, Aberdeen",Moore,Aberdeen,"717 Johnson Street, Aberdeen, NC 28315"
630352,Southern Pines Primary,Moore,Southern Pines,"1250 W New York Ave, Southern Pines, NC 28387"
630356,Southern Pines Elementary,Moore,Southern Pines,"255 S May St, Southern Pines, NC 28387"
630360,Union Pines High,Moore,Cameron,"1981 Union Church Rd, Cameron, NC 28326"
630364,Vass-Lakeview Elementary,Moore,Vass,"141 James Street, Vass, NC 28394"
