index,code,name_x,county,city,full_address,long,lat,district,name_y,region,grades,title_I,percent_EDS,S_P_grade,growth_status,EOG,grad_rate
193,110451,Eblen Intermediate,Buncombe,Asheville,"59 Lee's Creek Road, Asheville, NC 28806",-82.6198898,35.6186238,,,,,,,,,,
194,110500,Nesbitt Discovery Academy,Buncombe,Asheville,"175 Bingham Rd Ste 10, Asheville, NC 28806",-82.5839146,35.6068121,,,,,,,,,,
196,111302,Asheville High,Buncombe,Asheville,"419 McDowell Street, Asheville, NC 28803",-82.5517436,35.57262,,,,,,,,,,
197,111304,Hall Fletcher Elementary,Buncombe,Asheville,"60 Ridgelawn Road, Asheville, NC 28806",-82.57415,35.5745461,,,,,,,,,,
198,111306,Isaac Dickson Elementary,Buncombe,Asheville,"125 Hill Street, Asheville, NC 28801",-82.5647163,35.5955132,,,,,,,,,,
199,111307,Asheville Primary,Buncombe,Asheville,"441 Haywood Rd, Asheville, NC 28806",-82.5816504,35.5784638,,,,,,,,,,
200,111312,"Claxton Elementary, Asheville",Buncombe,Asheville,"241 Merrimon Avenue, Asheville, NC 28801",-82.553409,35.607753,,,,,,,,,,
201,111332,Ira B Jones Elementary,Buncombe,Asheville,"544 Kimberly Avenue, Asheville, NC 28804",-82.549772,35.629959,,,,,,,,,,
202,111356,Asheville Middle,Buncombe,Asheville,"211 S French Broad Avenue, Asheville, NC 28801",-82.559725,35.586504,,,,,,,,,,
203,111360,"Vance Elementary, Asheville",Buncombe,Asheville,"98 Sulphur Springs Road, Asheville, NC 28806",-82.6009797,35.5772152,,,,,,,,,,
204,111369,Montford North Star Academy,Buncombe,Asheville,"90 Montford Ave, Asheville, NC 28801",-82.561104,35.5978778,,,,,,,,,,
205,111700,School of Inquiry and Life Sciences,Buncombe,Asheville,"419 McDowell Street, Asheville, NC 28803",-82.5517436,35.57262,,,,,,,,,,
212,120304,Chesterfield Elementary,Burke,Morganton,"2142 Pax Hill Road, Morganton, NC 28655",-81.664219,35.810571,,,,,,,,,,
213,120308,Hallyburton Academy,Burke,Drexel,"205 South Main Street, Drexel, NC 28619",-81.6044048,35.7559268,,,,,,,,,,
214,120310,Burke Middle College,Burke,Morganton,"1001 Burkemont Ave, Morganton, NC 28655",-81.6933526,35.7224938,,,,,,,,,,
215,120312,Drexel Elementary,Burke,Morganton,"100 Alta Vista Street, Morganton, NC 28655",-81.608688,35.749674,,,,,,,,,,
216,120314,East Burke High,Burke,Connelly Springs,"3695 East Burke Boulevard, Connelly Springs, NC 28612",-81.482611,35.719945,,,,,,,,,,
217,120315,East Burke Middle,Burke,Connelly Springs,"3519 Miller Bridge Road, Connelly Springs, NC 28612",-81.4678062,35.715295,,,,,,,,,,
218,120316,Forest Hill Elementary,Burke,Morganton,"304 Ann Street, Morganton, NC 28655",-81.702584,35.732251,,,,,,,,,,
219,120318,Freedom High,Burke,Morganton,"511 Independence Boulevard, Morganton, NC 28655",-81.7176362,35.7446994,,,,,,,,,,
220,120320,George Hildebrand Elementary,Burke,Connelly Springs,"8078 G Hildebrand Sch Road, Connelly Springs, NC 28612",-81.5131553,35.6363304,,,,,,,,,,
221,120324,Glen Alpine Elementary,Burke,Morganton,"302 London Street, Morganton, NC 28655",-81.778761,35.72393,,,,,,,,,,
222,120334,"Heritage Middle, Valdese",Burke,Valdese,"1951 Enon Road, Valdese, NC 28690",-81.578762,35.759194,,,,,,,,,,
223,120338,Hildebran Elementary,Burke,Hildebran,"703 US Hwy 70 West, Hildebran, NC 28637",-81.4260068,35.715395,,,,,,,,,,
224,120340,"Hillcrest Elementary, Morganton",Burke,Morganton,"201 Tennessee Street, Morganton, NC 28655",-81.6743444,35.7539882,,,,,,,,,,
225,120344,Icard Elementary,Burke,Connelly Springs,"3087 Icard School Road, Connelly Springs, NC 28612",-81.468387,35.730294,,,,,,,,,,
226,120346,Jimmy C Draughn High School,Burke,Valdese,"709 Lovelady Road NE, Valdese, NC 28690",-81.543868,35.766899,,,,,,,,,,
227,120350,Liberty Middle,Burke,Morganton,"529 Enola Road, Morganton, NC 28655",-81.6716115,35.709395,,,,,,,,,,
228,120352,North Liberty,Burke,Morganton,"523 Enola Road, Morganton, NC 28655",-81.6716409,35.7096415,,,,,,,,,,
229,120360,Mull Elementary,Burke,Morganton,"1140 Old NC 18 South, Morganton, NC 28655",-81.660527,35.704844,,,,,,,,,,
230,120364,"Oak Hill Elementary, Morganton",Burke,Morganton,"2363 NC 181, Morganton, NC 28655",-81.7573243,35.7765261,,,,,,,,,,
231,120368,Ray Childers Elementary,Burke,Hickory,"1183 Cape Hickory Road, Hickory, NC 28601",-81.4281559,35.7504101,,,,,,,,,,
232,120370,Robert L. Patton High School,Burke,Morganton,"701 Enola Road, Morganton, NC 28655",-81.669386,35.701655,,,,,,,,,,
233,120372,Rutherford College Elem,Burke,Rutherford College,"170 Honeycutt Drive, Rutherford College, NC 28671",-81.5234638,35.7545508,,,,,,,,,,
234,120374,"Salem Elementary, Morganton",Burke,Morganton,"1329 Salem Road, Morganton, NC 28655",-81.7014946,35.6953031,,,,,,,,,,
235,120376,Table Rock Middle,Burke,Morganton,"1585 NC 126, Morganton, NC 28655",-81.7643184,35.7545169,,,,,,,,,,
236,120380,Valdese Elementary,Burke,Valdese,"298 Praley Street, Valdese, NC 28690",-81.566242,35.747627,,,,,,,,,,
237,120386,W A Young Elementary,Burke,Morganton,"325 Conley Road, Morganton, NC 28655",-81.766407,35.718748,,,,,,,,,,
238,120390,Walter R Johnson Middle,Burke,Morganton,"701 Lenoir Road, Morganton, NC 28655",-81.6911994,35.7804029,,,,,,,,,,
241,130304,A T Allen Elementary,Cabarrus,Concord,"3939 Abilene Rd, Concord, NC 28025",-80.513661,35.362707,,,,,,,,,,
242,130307,Cox Mill High School,Cabarrus,Concord,"1355 Cox Mill Rd, Concord, NC 28027",-80.726908,35.395328,,,,,,,,,,
243,130308,"Bethel Elementary, Midland",Cabarrus,Midland,"2425 Midland Road, Midland, NC 28107",-80.533242,35.241953,,,,,,,,,,
244,130309,Beverly Hills Elementary,Cabarrus,Concord,"87 Palaside Drive NE, Concord, NC 28025",-80.5967828,35.4319078,,,,,,,,,,
245,130310,Central Cabarrus High,Cabarrus,Concord,"505 Hwy 49 S, Concord, NC 28025",-80.582118,35.362003,,,,,,,,,,
246,130311,Coltrane-Webb Elementary,Cabarrus,Concord,"61 Spring St NW, Concord, NC 28025",-80.5862376,35.410651,,,,,,,,,,
247,130312,Harrisburg Elementary,Cabarrus,Harrisburg,"3900 Stallings Road, Harrisburg, NC 28075",-80.6407559,35.3187178,,,,,,,,,,
248,130313,Concord Middle,Cabarrus,Concord,"1500 Gold Rush Drive, Concord, NC 28025",-80.5524389,35.4220649,Cabarrus County Schools,Concord Middle,Southwest,8-Jun,N,50.5,D,Met,36.6,
249,130314,Concord High,Cabarrus,Concord,"481 Burrage Road NE, Concord, NC 28025",-80.5813117,35.4328659,,,,,,,,,,
250,130315,J N Fries Magnet School,Cabarrus,Concord,"133 Stonecrest Circle SW, Concord, NC 28027",-80.5941851,35.3657552,,,,,,,,,,
251,130316,Jay M Robinson High,Cabarrus,Concord,"300 Pitts School Road SW, Concord, NC 28027",-80.6616217,35.3625802,,,,,,,,,,
252,130317,Cabarrus Co Opportunity School,Cabarrus,Concord,"120 Marsh Avenue NW, Concord, NC 28025",-80.590117,35.412021,,,,,,,,,,
253,130318,C C Griffin Middle,Cabarrus,Concord,"7650 Griffin's Gate Drive, Concord, NC 28025",-80.5876605,35.3087272,,,,,,,,,,
254,130319,Cox Mill Elementary,Cabarrus,Concord,"1450 Cox Mill Road, Concord, NC 28027",-80.7323554,35.3938667,,,,,,,,,,
255,130320,Harris Road Middle,Cabarrus,Concord,"1251 Patriot Blvd, Concord, NC 28027",-80.7415177,35.4300643,,,,,,,,,,
256,130321,Carl A Furr Elementary,Cabarrus,Concord,"2725 Clover Road, Concord, NC 28027",-80.6855602,35.3769856,,,,,,,,,,
257,130322,"Mount Pleasant Elementary, Mount Pleasant",Cabarrus,Mount Pleasant,"8555 North Drive, Mount Pleasant, NC 28124",-80.4314351,35.4171609,,,,,,,,,,
258,130323,Mount Pleasant Middle,Cabarrus,Mount Pleasant,"466 Walker Road, Mount Pleasant, NC 28124",-80.4811436,35.4105838,,,,,,,,,,
259,130324,Mount Pleasant High,Cabarrus,Mount Pleasant,"700 Walker Road, Mount Pleasant, NC 28124",-80.4821312,35.4076448,,,,,,,,,,
260,130325,Charles E Boger Elementary,Cabarrus,Kannapolis,"5150 Dove Field Lane, Kannapolis, NC 28081",-80.6618716,35.4550287,,,,,,,,,,
261,130326,Northwest Cabarrus High,Cabarrus,Concord,"5130 NW Cabarrus Drive, Concord, NC 28027",-80.6624834,35.4509811,,,,,,,,,,
262,130327,Northwest Cabarrus Middle,Cabarrus,Concord,"5140 NW Cabarrus Drive, Concord, NC 28027",-80.6629273,35.452067,,,,,,,,,,
263,130328,Royal Oaks Elementary,Cabarrus,Kannapolis,"608 Dakota Street, Kannapolis, NC 28083",-80.612919,35.4663693,Cabarrus County Schools,Royal Oaks Elementary,Southwest,0K-05,Y,48.6,D,Met,36.2,
264,130329,"Rocky River Elementary, Concord",Cabarrus,Concord,"5454 Rocky River Road, Concord, NC 28025",-80.5980388,35.3422869,Cabarrus County Schools,Rocky River Elementary,Southwest,PK-05,Y,65.2,D,Met,44.4,
265,130330,R Brown McAllister Elementary,Cabarrus,Concord,"541 Sunnyside Drive SE, Concord, NC 28025",-80.5663694,35.3976486,,,,,,,,,,
266,130331,Pitts School Road Elementary,Cabarrus,Concord,"720 Pitts School Road SW, Concord, NC 28027",-80.646722,35.342971,,,,,,,,,,
267,130332,Hickory Ridge High,Cabarrus,Harrisburg,"7321 Raging Ridge Road, Harrisburg, NC 28075",-80.6348308,35.307899,,,,,,,,,,
268,130333,"Performance Learning Center, Concord",Cabarrus,Concord,"133 Stonecrest Circle SW, Concord, NC 28027",-80.5941851,35.3657552,,,,,,,,,,
269,130336,W R Odell Primary,Cabarrus,Concord,"1 Dragon Pride Dr, Concord, NC 28027",-80.7384892,35.4283011,,,,,,,,,,
270,130337,W R Odell Elementary,Cabarrus,Concord,"1885 Odell School Rd, Concord, NC 28027",-80.728712,35.438594,,,,,,,,,,
271,130338,Weddington Hills Elementary,Cabarrus,Concord,"4401 Weddington Road, Concord, NC 28025",-80.648414,35.395178,,,,,,,,,,
272,130340,Winecoff Elementary,Cabarrus,Concord,"375 Winecoff Sch Road, Concord, NC 28027",-80.6179398,35.4464301,Cabarrus County Schools,Winecoff Elementary,Southwest,PK-05,Y,43.6,D,Met,45.2,
273,130342,W M Irvin Elementary,Cabarrus,Concord,"1400 Gold Rush Drive, Concord, NC 28025",-80.5534805,35.4180725,,,,,,,,,,
274,130344,Wolf Meadow Elementary,Cabarrus,Concord,"150 Wolf Meadow Drive SW, Concord, NC 28027",-80.6267079,35.3764227,,,,,,,,,,
275,130345,Patriots Elementary,Cabarrus,Concord,"1510 Holden Rd SW, Concord, NC 28025",-80.5843521,35.3100743,,,,,,,,,,
276,130346,Hickory Ridge Middle,Cabarrus,Harrisburg,"7336 Raging Ridge Rd, Harrisburg, NC 28075",-80.6420831,35.3087347,,,,,,,,,,
277,130349,Cabarrus Early College of Technology,Cabarrus,Concord,"670 Concord Parkway North, Concord, NC 28027",-80.6141972,35.4177857,,,,,,,,,,
278,130350,Cabarrus-Kannapolis Early Coll,Cabarrus,Concord,"1531 Trinity Church Rd, Concord, NC 28027",-80.659584,35.4375622,,,,,,,,,,
279,130355,Harold E. Winkler Middle,Cabarrus,Concord,"4501 Weddington Rd NW, Concord, NC 28027",-80.6513417,35.3985309,,,,,,,,,,
281,132304,A L Brown High,Cabarrus,Kannapolis,"415 E 1st Street, Kannapolis, NC 28083",-80.6186581,35.4959688,,,,,,,,,,
282,132308,"Forest Park Elementary, Kannapolis",Cabarrus,Kannapolis,"1333 Forest Park Drive, Kannapolis, NC 28083",-80.6040156,35.4797992,,,,,,,,,,
283,132312,Fred L Wilson Elementary,Cabarrus,Kannapolis,"1401 Pine Street, Kannapolis, NC 28081",-80.646735,35.4969046,,,,,,,,,,
284,132314,GW Carver Elementary,Cabarrus,Kannapolis,"525 East C St, Kannapolis, NC 28083",-80.6173412,35.4933308,Kannapolis City Schools,GW Carver Elementary,Southwest,0K-05,Y,30.6,D,Met,42.7,
285,132328,Jackson Park Elementary,Cabarrus,Kannapolis,"1400 Jackson Street, Kannapolis, NC 28083",-80.602863,35.504073,,,,,,,,,,
286,132330,Kannapolis Middle,Cabarrus,Kannapolis,"1445 Oakwood Avenue, Kannapolis, NC 28081",-80.6387447,35.467353,Kannapolis City Schools,Kannapolis Middle,Southwest,8-Jun,N,39.7,D,Not Met,44.4,
287,132332,Shady Brook Elementary,Cabarrus,Kannapolis,"903 Rogers Lake Road, Kannapolis, NC 28081",-80.6416171,35.4742238,,,,,,,,,,
288,132336,Woodrow Wilson Elementary,Cabarrus,Kannapolis,"800 N Walnut Street, Kannapolis, NC 28081",-80.6191188,35.508243,Kannapolis City Schools,Woodrow Wilson Elementary,Southwest,PK-05,Y,43.5,D,Met,45.2,
294,140304,Baton Elementary,Caldwell,Granite Falls,"1400 Baton School Road, Granite Falls, NC 28630",-81.536672,35.809198,,,,,,,,,,
295,140305,Caldwell Career Cen Mid. Coll.,Caldwell,Hudson,"2857 Hickory Boulevard, Hudson, NC 28638",-81.4851267,35.8555791,,,,,,,,,,
296,140306,Gateway School,Caldwell,Granite Falls,"1889 Dudley Shoals Road, Granite Falls, NC 28630",-81.3684654,35.8644054,,,,,,,,,,
297,140307,Horizons Elementary,Caldwell,Lenoir,"332 Greenhaven Dr. NW, Lenoir, NC 28645",-81.5357456,35.9267068,,,,,,,,,,
298,140308,Collettsville School,Caldwell,Collettsville,"4690 Collettsville School Rd, Collettsville, NC 28611",-81.671332,35.928724,,,,,,,,,,
299,140309,Caldwell Early College,Caldwell,Hudson,"2859 Hickory Blvd SW, Hudson, NC 28638",-81.4826814,35.8546639,,,,,,,,,,
300,140312,Davenport A+ School,Caldwell,Lenoir,"901 College Avenue SW, Lenoir, NC 28645",-81.5393299,35.9117615,,,,,,,,,,
301,140316,Dudley Shoals Elementary,Caldwell,Granite Falls,"1500 Dudley Shoals Road, Granite Falls, NC 28630",-81.3924401,35.8560054,,,,,,,,,,
302,140324,Gamewell Elementary,Caldwell,Lenoir,"2904 Morganton Boulevard, Lenoir, NC 28645",-81.5971681,35.8687437,,,,,,,,,,
303,140332,Gamewell Middle,Caldwell,Lenoir,"3210 Gamewell School Road, Lenoir, NC 28645",-81.5985465,35.8713259,,,,,,,,,,
304,140336,Granite Falls Middle,Caldwell,Granite Falls,"90 N Main Street, Granite Falls, NC 28630",-81.4378558,35.8001122,,,,,,,,,,
305,140340,Granite Falls Elementary,Caldwell,Granite Falls,"60 N Highland Avenue, Granite Falls, NC 28630",-81.4348379,35.8070328,,,,,,,,,,
306,140344,Happy Valley Elementary,Caldwell,Lenoir,"1350 Yadkin River Road, Lenoir, NC 28645",-81.5599553,35.995458,,,,,,,,,,
307,140348,Hibriten High,Caldwell,Lenoir,"1350 Panther Trail SE, Lenoir, NC 28645",-81.4944495,35.9257745,,,,,,,,,,
308,140352,Hudson Elementary,Caldwell,Hudson,"200 Roy Coffey Drive, Hudson, NC 28638",-81.4826482,35.8491552,,,,,,,,,,
309,140356,Hudson Middle,Caldwell,Hudson,"291 Pine Mountain Road, Hudson, NC 28638",-81.4787454,35.8478225,,,,,,,,,,
310,140360,Kings Creek Elementary,Caldwell,Lenoir,"3680 Wilkesboro Boulevard, Lenoir, NC 28645",-81.400566,35.99204,,,,,,,,,,
311,140368,William Lenoir Middle,Caldwell,Lenoir,"1366 Wildcat Trail, Lenoir, NC 28645",-81.496927,35.9242096,,,,,,,,,,
312,140372,Lower Creek Elementary,Caldwell,Lenoir,"630 Lower Creek Drive NE, Lenoir, NC 28645",-81.5116073,35.9225603,,,,,,,,,,
313,140376,"Oak Hill Elementary, Lenoir",Caldwell,Lenoir,"4603 Oak Hill School Road, Lenoir, NC 28645",-81.418653,35.901627,,,,,,,,,,
314,140384,Sawmills Elementary,Caldwell,Granite Falls,"4436 Sawmills School Road, Granite Falls, NC 28630",-81.4793026,35.8185499,,,,,,,,,,
315,140386,South Caldwell High,Caldwell,Hudson,"7035 Spartan Drive, Hudson, NC 28638",-81.452129,35.82044,,,,,,,,,,
316,140388,Valmead Elementary,Caldwell,Lenoir,"111 Elizabeth Drive NW, Lenoir, NC 28645",-81.539501,35.936797,Caldwell County Schools,Valmead Elementary,Northwest,PK-02,Y,67.5,D,,,
317,140390,West Caldwell High,Caldwell,Lenoir,"300 W Caldwell Drive, Lenoir, NC 28645",-81.5917961,35.8868033,,,,,,,,,,
318,140392,West Lenoir Elementary,Caldwell,Lenoir,"125 Maple Drive NW, Lenoir, NC 28645",-81.5527916,35.9094654,Caldwell County Schools,West Lenoir Elementary,Northwest,5-Mar,Y,68.3,D,Met,32.7,
319,140396,Whitnel Elementary,Caldwell,Lenoir,"1425 Berkley Street SW, Lenoir, NC 28645",-81.5217394,35.8903124,,,,,,,,,,
321,150304,Camden County High,Camden,Camden,"103 US 158 W, Camden, NC 27921",-76.1710635,36.3283688,,,,,,,,,,
322,150308,Grandy Primary,Camden,Camden,"175 NC Hwy 343 North, Camden, NC 27921",-76.1820435,36.332283,,,,,,,,,,
323,150310,Camden Intermediate,Camden,Camden,"123 Noblitt Drive, Camden, NC 27921",-76.18297,36.33174,,,,,,,,,,
324,150312,Camden Middle,Camden,Camden,"248 Scotland Road, Camden, NC 27921",-76.174118,36.361001,,,,,,,,,,
325,150350,Camden Early College High,Camden,Camden,"103-A US Highway 158 West, Camden, NC 27921",-76.1718451,36.32806,,,,,,,,,,
327,160304,Atlantic Elementary,Carteret,Atlantic,"151 School Drive, Atlantic, NC 28511",-76.343587,34.884413,,,,,,,,,,
328,160306,Bogue Sound Elementary,Carteret,Newport,"3323 Highway 24, Newport, NC 28570",-76.9520127,34.7206075,,,,,,,,,,
329,160308,Beaufort Elementary,Carteret,Beaufort,"110 Carraway Drive, Beaufort, NC 28516",-76.6469568,34.7296582,,,,,,,,,,
330,160309,Bridges School,Carteret,Morehead City,"140 Vashti Dr, Morehead City, NC 28557",-76.7904786,34.7382318,,,,,,,,,,
331,160310,Beaufort Middle,Carteret,Beaufort,"100 Carraway Drive, Beaufort, NC 28516",-76.6446104,34.7300759,,,,,,,,,,
332,160311,Broad Creek Middle,Carteret,Newport,"2382 Hwy 24, Newport, NC 28570",-76.9140549,34.7295904,,,,,,,,,,
333,160313,East Carteret High,Carteret,Beaufort,"3263 Hwy 70 E, Beaufort, NC 28516",-76.6309636,34.7816174,,,,,,,,,,
334,160314,Croatan High,Carteret,Newport,"1 Cougar Lane, Newport, NC 28570",-76.9504094,34.7161474,,,,,,,,,,
335,160316,Harkers Island Elementary,Carteret,Harkers Island,"1163 Island Road, Harkers Island, NC 28531",-76.5513014,34.6942049,,,,,,,,,,
336,160317,Morehead Elem at Camp Glenn,Carteret,Morehead City,"3316 Arendell Street, Morehead City, NC 28557",-76.7496683,34.7253384,,,,,,,,,,
337,160318,Morehead City Middle,Carteret,Morehead City,"400 Barbour Road, Morehead City, NC 28557",-76.7409567,34.7327732,,,,,,,,,,
338,160322,Morehead City Primary,Carteret,Morehead City,"4409 Country Club Road, Morehead City, NC 28557",-76.7774733,34.7333184,,,,,,,,,,
339,160324,Newport Elementary,Carteret,Newport,"219 Chatham Street, Newport, NC 28570",-76.861207,34.791355,,,,,,,,,,
340,160326,Newport Middle,Carteret,Newport,"500 E Chatham Street, Newport, NC 28570",-76.8617362,34.7736905,,,,,,,,,,
341,160332,Down East Middle and Smyrna Elementary,Carteret,Smyrna,"174 Marshallberg Road, Smyrna, NC 28579",-76.529883,34.757643,,,,,,,,,,
342,160344,West Carteret High,Carteret,Morehead City,"4700 Country Club Road, Morehead City, NC 28557",-76.7866286,34.7383291,,,,,,,,,,
343,160352,"White Oak Elementary, Cape Carteret",Carteret,Cape Carteret,"555 WB McLean Drive, Cape Carteret, NC 28584",-77.0596461,34.6939705,,,,,,,,,,
346,170316,Bartlett Yancey High,Caswell,Yanceyville,"466 Main Street E, Yanceyville, NC 27379",-79.3270991,36.4037802,,,,,,,,,,
347,170334,"North Elementary, Providence",Caswell,Providence,"10390 NC Hwy 86 N, Providence, NC 27315",-79.396737,36.529202,,,,,,,,,,
348,170338,N L Dillard Middle,Caswell,Yanceyville,"255 Hatchett Road, Yanceyville, NC 27379",-79.3654755,36.4131177,Caswell County Schools,N L Dillard Middle,Piedmont-Triad,8-Jun,Y,66,D,Not Met,36.6,
349,170339,"Oakwood Elementary, Yanceyville",Caswell,Yanceyville,"274 Oakwood Drive, Yanceyville, NC 27379",-79.33247,36.416392,,,,,,,,,,
350,170342,"South Elementary, Mebane",Caswell,Mebane,"8925 NC Hwy 86 S, Mebane, NC 27302",-79.239018,36.328911,,,,,,,,,,
351,170344,"Stoney Creek Elementary, Reidsville",Caswell,Reidsville,"1803 Stoney Creek School Road, Reidsville, NC 27320",-79.423574,36.345013,Caswell County Schools,Stoney Creek Elementary,Piedmont-Triad,0K-05,Y,48.2,D,Met,41.3,
353,180302,Harry M Arndt Middle,Catawba,Hickory,"3350 34th Street Drive NE, Hickory, NC 28601",-81.2675079,35.7759251,,,,,,,,,,
354,180304,Balls Creek Elementary,Catawba,Newton,"2620 Balls Creek Road, Newton, NC 28658",-81.127421,35.630981,,,,,,,,,,
355,180308,Bandys High,Catawba,Catawba,"5040 E Bandys Road, Catawba, NC 28609",-81.0856675,35.6446944,,,,,,,,,,
356,180312,Banoak Elementary,Catawba,Vale,"7651 W NC 10 Hwy, Vale, NC 28168",-81.4165581,35.5822564,,,,,,,,,,
357,180316,Blackburn Elementary,Catawba,Newton,"4377 W NC 10 Hwy, Newton, NC 28658",-81.3314324,35.6150057,,,,,,,,,,
358,180320,Bunker Hill High,Catawba,Claremont,"4675 Oxford School Road, Claremont, NC 28610",-81.119349,35.7540054,,,,,,,,,,
359,180323,Catawba Rosenwald Education Center,Catawba,Catawba,"403 6th Ave SW, Catawba, NC 28609",-81.075758,35.702671,,,,,,,,,,
360,180324,Catawba Elementary School,Catawba,Catawba,"5415 Hudson Chapel Road, Catawba, NC 28609",-81.072858,35.696428,,,,,,,,,,
361,180325,Challenger Early College High,Catawba,Hickory,"2550 Hwy 70 SE, Hickory, NC 28602",-81.2879271,35.6998273,,,,,,,,,,
362,180326,Charles H Tuttle Elementary,Catawba,Maiden,"2872 Water Plant Road, Maiden, NC 28650",-81.157767,35.588884,,,,,,,,,,
363,180332,Claremont Elementary,Catawba,Claremont,"3384 E Main Street, Claremont, NC 28610",-81.1419061,35.7176915,,,,,,,,,,
364,180336,Clyde Campbell Elementary,Catawba,Hickory,"2121 35th Avenue Drive NE, Hickory, NC 28601",-81.2874531,35.7779867,,,,,,,,,,
365,180340,Fred T Foard High,Catawba,Newton,"3407 Plateau Road, Newton, NC 28658",-81.3709299,35.6175845,,,,,,,,,,
366,180342,Jacobs Fork Middle,Catawba,Newton,"3431 Plateau Road, Newton, NC 28658",-81.370976,35.613459,,,,,,,,,,
367,180343,Lyle Creek Elementary,Catawba,Conover,"1845 Edgewater Drive NW, Conover, NC 28613",-81.1996372,35.7487555,,,,,,,,,,
368,180344,Maiden Elementary,Catawba,Maiden,"201 N Main Avenue, Maiden, NC 28650",-81.210933,35.578302,,,,,,,,,,
369,180346,Maiden Middle School,Catawba,Maiden,"518 North C Avenue, Maiden, NC 28650",-81.218239,35.581241,,,,,,,,,,
370,180348,Maiden High,Catawba,Maiden,"600 West Main Street, Maiden, NC 28650",-81.2241723,35.5798238,,,,,,,,,,
371,180352,Mill Creek Middle,Catawba,Claremont,"1041 Shiloh Road, Claremont, NC 28610",-81.089823,35.650854,,,,,,,,,,
